wavelength[nm],species,ext_eff[meter ** 2 / kilogram],fine_fraction[1],growth_factor[1]
1064,SEAS_1,47290.3963325669,0.07160725483807805,3.98
1064,SEAS_1,47665.76036448101,0.07063542663430705,4.0
1064,SEAS_1,48037.72209072726,0.06966472297250545,4.02
1064,SEAS_1,48406.57919768823,0.06956578815457137,4.04
1064,SEAS_1,48773.383460860845,0.06858991078266206,4.06
1064,SEAS_1,49140.034588738075,0.06847916872763211,4.08
1064,SEAS_1,49509.31202900909,0.06748714823419857,4.1
1064,SEAS_1,49884.7154620647,0.06734971468200664,4.12
1064,SEAS_1,50269.7389219563,0.06632466921393326,4.14
1064,SEAS_1,50666.25481034155,0.06614554416257008,4.16
1064,SEAS_1,51072.982822442056,0.06508240588069374,4.18
1064,SEAS_1,51486.25898076853,0.06486954499623526,4.2
1064,SEAS_1,51902.59196162727,0.06378624916807381,4.22
1064,SEAS_1,52319.87881918429,0.06355695619133804,4.24
1064,SEAS_1,52736.88883205592,0.06246520383742382,4.26
1064,SEAS_1,53152.68174780597,0.06222622489327245,4.28
1064,SEAS_1,53566.628389810714,0.06113012551460162,4.3
1064,SEAS_1,53978.71571134767,0.06088361051475147,4.32
1064,SEAS_1,54389.78621239663,0.060632794927748895,4.34
1064,SEAS_1,54801.65084792169,0.059523871459939995,4.36
1064,SEAS_1,55217.14603863775,0.059256021820448423,4.38
1064,SEAS_1,55640.07910184429,0.058126752537509624,4.4
1064,SEAS_1,56074.616325966635,0.05782713083762619,4.42
1064,SEAS_1,56523.373960042954,0.057507899879269596,4.44
1064,SEAS_1,56985.00716862839,0.05632673493196371,4.46
1064,SEAS_1,57454.94104638728,0.05597663140963316,4.48
1064,SEAS_1,57929.188290643004,0.05477889231259825,4.5
1064,SEAS_1,58405.888291830066,0.05441322381844722,4.52
1064,SEAS_1,58884.04092822225,0.05404178083806137,4.54
1064,SEAS_1,59362.49221030993,0.052831382429655946,4.56
1064,SEAS_1,59840.12297644776,0.052451004106343714,4.58
1064,SEAS_1,60316.47912201751,0.05206699510420841,4.6
1064,SEAS_1,60792.157230415265,0.05084919472026663,4.62
1064,SEAS_1,61268.89391307556,0.05045468594533733,4.64
1064,SEAS_1,61749.588537455806,0.05005190057503021,4.66
1064,SEAS_1,62238.3320944162,0.04881289159982963,4.68
1064,SEAS_1,62739.98106305617,0.04838350032138398,4.7
1064,SEAS_1,63258.03749852327,0.04793693170259798,4.72
1064,SEAS_1,63791.05893014689,0.04665606958021972,4.74
1064,SEAS_1,64333.208449573205,0.046183592825914034,4.76
1064,SEAS_1,64879.993360686254,0.04570384043144669,4.78
1064,SEAS_1,65430.142931325725,0.04440589539152304,4.8
355,SEAS_2,822.8541610067317,0.11595062066329313,1.0
355,SEAS_2,854.376263017552,0.10055639530189188,1.02
355,SEAS_2,886.9024810066259,0.08588310684144924,1.04
355,SEAS_2,919.3401647733018,0.07197352886169076,1.06
355,SEAS_2,953.1203474536219,0.060505065299033364,1.08
355,SEAS_2,986.9002111945549,0.04950165582889762,1.1
355,SEAS_2,1021.0684469599926,0.03694633887718778,1.12
355,SEAS_2,1055.8557838286354,0.026592733207658602,1.14
355,SEAS_2,1091.1046612362243,0.016659924414019284,1.16
355,SEAS_2,1127.6651538418005,0.00864680009120545,1.18
355,SEAS_2,1164.6280533529857,0.0,1.2
355,SEAS_2,1201.2573157209574,0.0,1.22
355,SEAS_2,1238.879383487872,0.0,1.24
355,SEAS_2,1277.2376873612416,0.0,1.26
355,SEAS_2,1316.2846758015194,0.0,1.28
355,SEAS_2,1356.9122208600033,0.0,1.3
355,SEAS_2,1396.517242051993,0.0,1.32
355,SEAS_2,1437.955592971472,0.0,1.34
355,SEAS_2,1478.8891786488173,0.0,1.36
355,SEAS_2,1521.3753987725727,0.0,1.38
355,SEAS_2,1564.7110384242596,0.0,1.4
355,SEAS_2,1608.444116014884,0.0,1.42
355,SEAS_2,1651.2828666121177,0.0,1.44
355,SEAS_2,1694.724867849849,0.0,1.46
355,SEAS_2,1740.0177402582462,0.0,1.48
355,SEAS_2,1784.0261286522166,0.0,1.5
355,SEAS_2,1829.1458154722807,0.0,1.52
355,SEAS_2,1873.1477690805436,0.0,1.54
355,SEAS_2,1917.2044411335908,0.0,1.56
355,SEAS_2,1963.4420740555408,0.0,1.58
355,SEAS_2,2008.3232847502757,0.0,1.6
355,SEAS_2,2052.096880346834,0.0,1.62
355,SEAS_2,2098.885902161658,0.0,1.64
355,SEAS_2,2145.174223202812,0.0,1.66
355,SEAS_2,2192.9184396912824,0.0,1.68
355,SEAS_2,2241.557090834594,0.0,1.7
355,SEAS_2,2289.5808615748824,0.0,1.72
355,SEAS_2,2339.6758493190787,0.0,1.74
355,SEAS_2,2389.558324160419,0.0,1.76
355,SEAS_2,2441.1749107385253,0.0,1.78
355,SEAS_2,2495.2813350605893,0.0,1.8
355,SEAS_2,2550.6049613333134,0.0,1.82
355,SEAS_2,2605.708957340601,0.0,1.84
355,SEAS_2,2660.3215817237947,0.0,1.86
355,SEAS_2,2718.704246467692,0.0,1.88
355,SEAS_2,2775.523368276916,0.0,1.9
355,SEAS_2,2832.7851806245567,0.0,1.92
355,SEAS_2,2891.063307050161,0.0,1.94
355,SEAS_2,2949.169444572062,0.0,1.96
355,SEAS_2,3006.900643067869,0.0,1.98
355,SEAS_2,3068.7560691155004,0.0,2.0
355,SEAS_2,3124.9264749145104,0.0,2.02
355,SEAS_2,3184.4899536955863,0.0,2.04
355,SEAS_2,3247.589971642951,0.0,2.06
355,SEAS_2,3309.376096178141,0.0,2.08
355,SEAS_2,3369.6011484650053,0.0,2.1
355,SEAS_2,3434.305390370172,0.0,2.12
355,SEAS_2,3498.6706502732745,0.0,2.14
355,SEAS_2,3566.603918951093,0.0,2.16
355,SEAS_2,3635.2061625310416,0.0,2.18
355,SEAS_2,3704.069199076904,0.0,2.2
355,SEAS_2,3773.766992720002,0.0,2.22
355,SEAS_2,3843.043428033844,0.0,2.24
355,SEAS_2,3914.6670348116822,0.0,2.26
355,SEAS_2,3985.7942229747987,0.0,2.28
355,SEAS_2,4056.9015543840906,0.0,2.3
355,SEAS_2,4128.137958260575,0.0,2.32
355,SEAS_2,4201.774417411525,0.0,2.34
355,SEAS_2,4272.1082025769965,0.0,2.36
355,SEAS_2,4342.021213703843,0.0,2.38
355,SEAS_2,4412.207173010646,0.0,2.4
355,SEAS_2,4484.588873828646,0.0,2.42
355,SEAS_2,4554.7867724200705,0.0,2.44
355,SEAS_2,4626.324903757475,0.0,2.46
355,SEAS_2,4700.079513829855,0.0,2.48
355,SEAS_2,4771.498902510556,0.0,2.5
355,SEAS_2,4846.9756065120155,0.0,2.52
355,SEAS_2,4920.837349260486,0.0,2.54
355,SEAS_2,4999.033264830339,0.0,2.56
355,SEAS_2,5074.439492621603,0.0,2.58
355,SEAS_2,5152.8524585290215,0.0,2.6
355,SEAS_2,5227.712942730616,0.0,2.62
355,SEAS_2,5306.7826591131125,0.0,2.64
355,SEAS_2,5384.011070991715,0.0,2.66
355,SEAS_2,5462.066716833213,0.0,2.68
355,SEAS_2,5538.154030043183,0.0,2.7
355,SEAS_2,5615.374980652199,0.0,2.72
355,SEAS_2,5692.845706018288,0.0,2.74
355,SEAS_2,5770.572768825034,0.0,2.76
355,SEAS_2,5847.284446962036,0.0,2.78
355,SEAS_2,5922.970954648913,0.0,2.8
355,SEAS_2,6000.868519261112,0.0,2.82
355,SEAS_2,6083.077700141093,0.0,2.84
355,SEAS_2,6164.668329169761,0.0,2.86
355,SEAS_2,6243.915071264555,0.0,2.88
355,SEAS_2,6326.979058385168,0.0,2.9
355,SEAS_2,6413.278448473422,0.0,2.92
355,SEAS_2,6501.393430831162,0.0,2.94
355,SEAS_2,6589.026053090343,0.0,2.96
355,SEAS_2,6676.038721075389,0.0,2.98
355,SEAS_2,6765.177262256748,0.0,3.0
355,SEAS_2,6855.417992433761,0.0,3.02
355,SEAS_2,6945.231773097397,0.0,3.04
355,SEAS_2,7033.97110583015,0.0,3.06
355,SEAS_2,7122.343097038128,0.0,3.08
355,SEAS_2,7211.634760016083,0.0,3.1
355,SEAS_2,7303.060784748409,0.0,3.12
355,SEAS_2,7396.56318638735,0.0,3.14
355,SEAS_2,7487.969091904583,0.0,3.16
355,SEAS_2,7577.289998736068,0.0,3.18
355,SEAS_2,7672.42399968863,0.0,3.2
355,SEAS_2,7770.392737990124,0.0,3.22
355,SEAS_2,7865.918542301252,0.0,3.24
355,SEAS_2,7966.417224220319,0.0,3.26
355,SEAS_2,8061.3440323102095,0.0,3.28
355,SEAS_2,8167.978923042269,0.0,3.3
355,SEAS_2,8268.638788798853,0.0,3.32
355,SEAS_2,8369.302516124946,0.0,3.34
355,SEAS_2,8472.5297071866,0.0,3.36
355,SEAS_2,8575.233356779056,0.0,3.38
355,SEAS_2,8680.781381858797,0.0,3.4
355,SEAS_2,8781.991178108403,0.0,3.42
355,SEAS_2,8881.246503913122,0.0,3.44
355,SEAS_2,8982.026591456743,0.0,3.46
355,SEAS_2,9085.709160114086,0.0,3.48
355,SEAS_2,9187.74881897854,0.0,3.5
355,SEAS_2,9288.382624924001,0.0,3.52
355,SEAS_2,9393.600069466313,0.0,3.54
355,SEAS_2,9491.560264920789,0.0,3.56
355,SEAS_2,9597.232574091488,0.0,3.58
355,SEAS_2,9701.19016141702,0.0,3.6
355,SEAS_2,9807.972200794782,0.0,3.62
355,SEAS_2,9912.474794772454,0.0,3.64
355,SEAS_2,10022.538829547619,0.0,3.66
355,SEAS_2,10130.177937787204,0.0,3.68
355,SEAS_2,10244.024312287509,0.0,3.7
355,SEAS_2,10349.051107815521,0.0,3.72
355,SEAS_2,10456.901471096033,0.0,3.74
355,SEAS_2,10563.579080695086,0.0,3.76
355,SEAS_2,10668.941079162916,0.0,3.78
355,SEAS_2,10777.525990354705,0.0,3.8
355,SEAS_2,10884.804066815372,0.0,3.82
355,SEAS_2,10990.990790903734,0.0,3.84
355,SEAS_2,11097.515471255818,0.0,3.86
355,SEAS_2,11204.735292875395,0.0,3.88
355,SEAS_2,11317.25236565941,0.0,3.9
355,SEAS_2,11426.049884267264,0.0,3.92
355,SEAS_2,11539.217411807713,0.0,3.94
355,SEAS_2,11651.362756580154,0.0,3.96
355,SEAS_2,11771.888159595099,0.0,3.98
355,SEAS_2,11884.530531495817,0.0,4.0
355,SEAS_2,11996.59520993872,0.0,4.02
355,SEAS_2,12118.795265648318,0.0,4.04
355,SEAS_2,12242.825180671258,0.0,4.06
355,SEAS_2,12357.08345864969,0.0,4.08
355,SEAS_2,12476.764043213403,0.0,4.1
355,SEAS_2,12595.500923868443,0.0,4.12
355,SEAS_2,12721.437303623043,0.0,4.14
355,SEAS_2,12842.23782053026,0.0,4.16
355,SEAS_2,12957.49681187081,0.0,4.18
355,SEAS_2,13079.091565319986,0.0,4.2
355,SEAS_2,13198.083003349217,0.0,4.22
355,SEAS_2,13324.711231814472,0.0,4.24
355,SEAS_2,13450.397837527038,0.0,4.26
355,SEAS_2,13576.606488568123,0.0,4.28
355,SEAS_2,13706.67090639667,0.0,4.3
355,SEAS_2,13833.098734137886,0.0,4.32
355,SEAS_2,13961.90652532191,0.0,4.34
355,SEAS_2,14093.274847307404,0.0,4.36
355,SEAS_2,14224.519997823192,0.0,4.38
355,SEAS_2,14357.446521259533,0.0,4.4
355,SEAS_2,14488.947329795039,0.0,4.42
355,SEAS_2,14622.826992775448,0.0,4.44
355,SEAS_2,14753.332110371783,0.0,4.46
355,SEAS_2,14884.086248048345,0.0,4.48
355,SEAS_2,15016.958847041811,0.0,4.5
355,SEAS_2,15149.78024327561,0.0,4.52
355,SEAS_2,15280.798512142273,0.0,4.54
355,SEAS_2,15411.684727517357,0.0,4.56
355,SEAS_2,15542.538699228917,0.0,4.58
355,SEAS_2,15676.67848069747,0.0,4.6
355,SEAS_2,15808.787183664308,0.0,4.62
355,SEAS_2,15944.25650297418,0.0,4.64
355,SEAS_2,16079.068299539838,0.0,4.66
355,SEAS_2,16216.386792163517,0.0,4.68
355,SEAS_2,16353.123110086124,0.0,4.7
355,SEAS_2,16491.59570429743,0.0,4.72
355,SEAS_2,16627.202290638226,0.0,4.74
355,SEAS_2,16764.985843272305,0.0,4.76
355,SEAS_2,16908.788370932292,0.0,4.78
355,SEAS_2,17045.212654601142,0.0,4.8
500,SEAS_2,824.5734070793674,0.08864704622339037,1.0
500,SEAS_2,857.0594139177468,0.07945191427340594,1.02
500,SEAS_2,889.7571555774407,0.07001769089199515,1.04
500,SEAS_2,922.2920837561604,0.06005217636707553,1.06
500,SEAS_2,955.463274893448,0.05081943747944651,1.08
500,SEAS_2,989.1953350415397,0.04167728354750434,1.1
500,SEAS_2,1023.4021762675483,0.03172517754580879,1.12
500,SEAS_2,1059.2804234963637,0.023221107099773614,1.14
500,SEAS_2,1094.9735583739807,0.015059616111127336,1.16
500,SEAS_2,1132.1538425067733,0.008110645385791867,1.18
500,SEAS_2,1169.921688648384,0.0,1.2
500,SEAS_2,1206.4214859616748,0.0,1.22
500,SEAS_2,1243.6395483482102,0.0,1.24
500,SEAS_2,1281.855274857435,0.0,1.26
500,SEAS_2,1320.5892467767287,0.0,1.28
500,SEAS_2,1361.0804557639776,0.0,1.3
500,SEAS_2,1401.2541661145415,0.0,1.32
500,SEAS_2,1442.4619501190516,0.0,1.34
500,SEAS_2,1484.2328047870399,0.0,1.36
500,SEAS_2,1525.373321384221,0.0,1.38
500,SEAS_2,1568.3423236028932,0.0,1.4
500,SEAS_2,1610.5309624868785,0.0,1.42
500,SEAS_2,1655.340877127731,0.0,1.44
500,SEAS_2,1701.526344395022,0.0,1.46
500,SEAS_2,1746.7629070233388,0.0,1.48
500,SEAS_2,1795.079209958406,0.0,1.5
500,SEAS_2,1840.9750714189952,0.0,1.52
500,SEAS_2,1891.6298138731509,0.0,1.54
500,SEAS_2,1939.6382302774718,0.0,1.56
500,SEAS_2,1991.4719272225852,0.0,1.58
500,SEAS_2,2045.208441342123,0.0,1.6
500,SEAS_2,2098.3665807612915,0.0,1.62
500,SEAS_2,2152.0449421015583,0.0,1.64
500,SEAS_2,2205.8300290302063,0.0,1.66
500,SEAS_2,2262.2736503029564,0.0,1.68
500,SEAS_2,2318.2775222259493,0.0,1.7
500,SEAS_2,2376.037823193797,0.0,1.72
500,SEAS_2,2434.18302307083,0.0,1.74
500,SEAS_2,2493.9459298307793,0.0,1.76
500,SEAS_2,2554.11160091265,0.0,1.78
500,SEAS_2,2612.0596818668396,0.0,1.8
500,SEAS_2,2670.4591364785892,0.0,1.82
500,SEAS_2,2727.7815068485024,0.0,1.84
500,SEAS_2,2789.878605115192,0.0,1.86
500,SEAS_2,2848.2178582826173,0.0,1.88
500,SEAS_2,2907.420447169564,0.0,1.9
500,SEAS_2,2967.8502943119665,0.0,1.92
500,SEAS_2,3024.730905544087,0.0,1.94
500,SEAS_2,3085.3459732533356,0.0,1.96
500,SEAS_2,3143.980340031413,0.0,1.98
500,SEAS_2,3202.8868070449594,0.0,2.0
500,SEAS_2,3264.1223759637055,0.0,2.02
500,SEAS_2,3324.8699477856017,0.0,2.04
500,SEAS_2,3384.424399065608,0.0,2.06
500,SEAS_2,3447.361094418363,0.0,2.08
500,SEAS_2,3508.672538142383,0.0,2.1
500,SEAS_2,3572.557014559111,0.0,2.12
500,SEAS_2,3636.6653605395213,0.0,2.14
500,SEAS_2,3701.469010807431,0.0,2.16
500,SEAS_2,3767.3052565596063,0.0,2.18
500,SEAS_2,3833.702683446856,0.0,2.2
500,SEAS_2,3900.499490705177,0.0,2.22
500,SEAS_2,3968.0606389104237,0.0,2.24
500,SEAS_2,4037.3196076334043,0.0,2.26
500,SEAS_2,4109.839538688686,0.0,2.28
500,SEAS_2,4178.653719283015,0.0,2.3
500,SEAS_2,4248.631957302097,0.0,2.32
500,SEAS_2,4317.35873042787,0.0,2.34
500,SEAS_2,4386.289311430105,0.0,2.36
500,SEAS_2,4457.492211743777,0.0,2.38
500,SEAS_2,4525.621328012163,0.0,2.4
500,SEAS_2,4594.6921644100985,0.0,2.42
500,SEAS_2,4665.983662234348,0.0,2.44
500,SEAS_2,4733.324180493806,0.0,2.46
500,SEAS_2,4801.483988393544,0.0,2.48
500,SEAS_2,4871.460610179793,0.0,2.5
500,SEAS_2,4937.761175699754,0.0,2.52
500,SEAS_2,5010.386230768439,0.0,2.54
500,SEAS_2,5078.468293193071,0.0,2.56
500,SEAS_2,5152.1464049641,0.0,2.58
500,SEAS_2,5220.666336330356,0.0,2.6
500,SEAS_2,5292.406764957968,0.0,2.62
500,SEAS_2,5365.583586593702,0.0,2.64
500,SEAS_2,5442.419310238002,0.0,2.66
500,SEAS_2,5520.3448167401275,0.0,2.68
500,SEAS_2,5595.981895715782,0.0,2.7
500,SEAS_2,5677.413453551243,0.0,2.72
500,SEAS_2,5756.067324190312,0.0,2.74
500,SEAS_2,5839.687857198881,0.0,2.76
500,SEAS_2,5919.994482633277,0.0,2.78
500,SEAS_2,6005.886041238592,0.0,2.8
500,SEAS_2,6090.209856972306,0.0,2.82
500,SEAS_2,6181.242486356417,0.0,2.84
500,SEAS_2,6267.6779914591425,0.0,2.86
500,SEAS_2,6349.014704937348,0.0,2.88
500,SEAS_2,6435.506834249537,0.0,2.9
500,SEAS_2,6522.126017321631,0.0,2.92
500,SEAS_2,6611.626564267608,0.0,2.94
500,SEAS_2,6699.632901995188,0.0,2.96
500,SEAS_2,6788.473006543694,0.0,2.98
500,SEAS_2,6875.666441113373,0.0,3.0
500,SEAS_2,6965.015777437373,0.0,3.02
500,SEAS_2,7052.122235312569,0.0,3.04
500,SEAS_2,7141.85047366533,0.0,3.06
500,SEAS_2,7232.11843969632,0.0,3.08
500,SEAS_2,7323.25307707252,0.0,3.1
500,SEAS_2,7418.27638907328,0.0,3.12
500,SEAS_2,7517.48768043273,0.0,3.14
500,SEAS_2,7609.405031499407,0.0,3.16
500,SEAS_2,7701.579369947738,0.0,3.18
500,SEAS_2,7802.433665033639,0.0,3.2
500,SEAS_2,7899.248811652183,0.0,3.22
500,SEAS_2,8002.813724980484,0.0,3.24
500,SEAS_2,8109.378634596072,0.0,3.26
500,SEAS_2,8208.922070022407,0.0,3.28
500,SEAS_2,8310.981273360492,0.0,3.3
500,SEAS_2,8415.620784638946,0.0,3.32
500,SEAS_2,8523.615843146335,0.0,3.34
500,SEAS_2,8631.871998691971,0.0,3.36
500,SEAS_2,8733.218734626487,0.0,3.38
500,SEAS_2,8844.69133267883,0.0,3.4
500,SEAS_2,8950.45780503344,0.0,3.42
500,SEAS_2,9052.17710390328,0.0,3.44
500,SEAS_2,9158.166712891718,0.0,3.46
500,SEAS_2,9263.262867741474,0.0,3.48
500,SEAS_2,9374.838770354178,0.0,3.5
500,SEAS_2,9476.049771176587,0.0,3.52
500,SEAS_2,9579.813449976456,0.0,3.54
500,SEAS_2,9680.804160524494,0.0,3.56
500,SEAS_2,9783.990211728065,0.0,3.58
500,SEAS_2,9892.362223019201,0.0,3.6
500,SEAS_2,9994.232379420835,0.0,3.62
500,SEAS_2,10102.955422913103,0.0,3.64
500,SEAS_2,10208.333479194696,0.0,3.66
500,SEAS_2,10316.775480517332,0.0,3.68
500,SEAS_2,10429.131736130314,0.0,3.7
500,SEAS_2,10535.90507257998,0.0,3.72
500,SEAS_2,10650.988594644676,0.0,3.74
500,SEAS_2,10755.121525315826,0.0,3.76
500,SEAS_2,10869.451204855284,0.0,3.78
500,SEAS_2,10983.24993169425,0.0,3.8
500,SEAS_2,11097.9971015618,0.0,3.82
500,SEAS_2,11210.610868758611,0.0,3.84
500,SEAS_2,11320.373992636734,0.0,3.86
500,SEAS_2,11442.957078028427,0.0,3.88
500,SEAS_2,11556.190351220575,0.0,3.9
500,SEAS_2,11662.945864384837,0.0,3.92
500,SEAS_2,11781.525614128148,0.0,3.94
500,SEAS_2,11893.37759951324,0.0,3.96
500,SEAS_2,12008.196432237812,0.0,3.98
500,SEAS_2,12115.084856380498,0.0,4.0
500,SEAS_2,12233.316681439417,0.0,4.02
500,SEAS_2,12343.251367111758,0.0,4.04
500,SEAS_2,12457.578041621644,0.0,4.06
500,SEAS_2,12561.606380646572,0.0,4.08
500,SEAS_2,12684.380461722361,0.0,4.1
500,SEAS_2,12796.975173841278,0.0,4.12
500,SEAS_2,12914.857811726419,0.0,4.14
500,SEAS_2,13025.542854781115,0.0,4.16
500,SEAS_2,13137.981346125754,0.0,4.18
500,SEAS_2,13263.344376208797,0.0,4.2
500,SEAS_2,13386.65679797107,0.0,4.22
500,SEAS_2,13505.787592031978,0.0,4.24
500,SEAS_2,13629.623251057397,0.0,4.26
500,SEAS_2,13758.577290264453,0.0,4.28
500,SEAS_2,13879.879927933513,0.0,4.3
500,SEAS_2,14003.037997884105,0.0,4.32
500,SEAS_2,14127.219369024431,0.0,4.34
500,SEAS_2,14261.110680396536,0.0,4.36
500,SEAS_2,14394.18841689918,0.0,4.38
500,SEAS_2,14529.148422301529,0.0,4.4
500,SEAS_2,14661.13733281119,0.0,4.42
500,SEAS_2,14792.648315210841,0.0,4.44
500,SEAS_2,14917.691481895035,0.0,4.46
500,SEAS_2,15049.66081884177,0.0,4.48
500,SEAS_2,15183.440078141737,0.0,4.5
500,SEAS_2,15315.755456513827,0.0,4.52
500,SEAS_2,15447.483944853127,0.0,4.54
500,SEAS_2,15580.770892146964,0.0,4.56
500,SEAS_2,15713.256089842376,0.0,4.58
500,SEAS_2,15841.763542370634,0.0,4.6
500,SEAS_2,15979.51746611293,0.0,4.62
500,SEAS_2,16117.621762478338,0.0,4.64
500,SEAS_2,16254.366502176965,0.0,4.66
500,SEAS_2,16389.271153809845,0.0,4.68
500,SEAS_2,16527.783547684656,0.0,4.7
500,SEAS_2,16665.84678629638,0.0,4.72
500,SEAS_2,16805.891472860032,0.0,4.74
500,SEAS_2,16953.56437882485,0.0,4.76
500,SEAS_2,17102.754342370754,0.0,4.78
500,SEAS_2,17253.348702346106,0.0,4.8
532,SEAS_2,825.726825962261,0.10016700171458272,1.0
532,SEAS_2,856.877024614199,0.08963225896866087,1.02
532,SEAS_2,889.416688488509,0.07906143218213475,1.04
532,SEAS_2,922.4687294547803,0.0685760122464355,1.06
532,SEAS_2,956.4661240246652,0.059243810369360925,1.08
532,SEAS_2,991.425006654559,0.04989841298073132,1.1
532,SEAS_2,1026.5682385060918,0.039224819852452616,1.12
532,SEAS_2,1062.4815789193624,0.02930105717031936,1.14
532,SEAS_2,1098.1100812268523,0.019040733308014625,1.16
532,SEAS_2,1134.5528238953823,0.009979928936861535,1.18
532,SEAS_2,1171.7352109733506,0.0,1.2
532,SEAS_2,1209.9160845520332,0.0,1.22
532,SEAS_2,1249.375962803489,0.0,1.24
532,SEAS_2,1288.74794748089,0.0,1.26
532,SEAS_2,1329.016039773473,0.0,1.28
532,SEAS_2,1369.9043875224734,0.0,1.3
532,SEAS_2,1409.8654674137538,0.0,1.32
532,SEAS_2,1451.2497652738766,0.0,1.34
532,SEAS_2,1492.8200327153886,0.0,1.36
532,SEAS_2,1534.3354637220048,0.0,1.38
532,SEAS_2,1577.724564796382,0.0,1.4
532,SEAS_2,1621.4420695969322,0.0,1.42
532,SEAS_2,1666.1414323279178,0.0,1.44
532,SEAS_2,1709.5646489982132,0.0,1.46
532,SEAS_2,1754.253258279317,0.0,1.48
532,SEAS_2,1799.2576187240795,0.0,1.5
532,SEAS_2,1845.1195714597732,0.0,1.52
532,SEAS_2,1891.1847774737507,0.0,1.54
532,SEAS_2,1940.585404246906,0.0,1.56
532,SEAS_2,1988.4813613082283,0.0,1.58
532,SEAS_2,2037.6668823352413,0.0,1.6
532,SEAS_2,2087.690451098491,0.0,1.62
532,SEAS_2,2138.962053504301,0.0,1.64
532,SEAS_2,2191.4843722264022,0.0,1.66
532,SEAS_2,2244.3596918307035,0.0,1.68
532,SEAS_2,2300.1748603296937,0.0,1.7
532,SEAS_2,2355.822440114249,0.0,1.72
532,SEAS_2,2413.091014326939,0.0,1.74
532,SEAS_2,2470.6224537300213,0.0,1.76
532,SEAS_2,2527.816906547885,0.0,1.78
532,SEAS_2,2586.92302658074,0.0,1.8
532,SEAS_2,2647.9466657990088,0.0,1.82
532,SEAS_2,2710.931397319712,0.0,1.84
532,SEAS_2,2773.203385446993,0.0,1.86
532,SEAS_2,2837.5512778108073,0.0,1.88
532,SEAS_2,2901.635106350331,0.0,1.9
532,SEAS_2,2963.0511201782883,0.0,1.92
532,SEAS_2,3028.390550960541,0.0,1.94
532,SEAS_2,3090.634199048425,0.0,1.96
532,SEAS_2,3155.732054604804,0.0,1.98
532,SEAS_2,3222.026267812179,0.0,2.0
532,SEAS_2,3284.7012829395712,0.0,2.02
532,SEAS_2,3351.1962294058026,0.0,2.04
532,SEAS_2,3413.6328641186706,0.0,2.06
532,SEAS_2,3477.1207347651502,0.0,2.08
532,SEAS_2,3539.3101881762077,0.0,2.1
532,SEAS_2,3603.0557799292847,0.0,2.12
532,SEAS_2,3669.2697543773247,0.0,2.14
532,SEAS_2,3733.752448819109,0.0,2.16
532,SEAS_2,3798.819948456517,0.0,2.18
532,SEAS_2,3862.846420573728,0.0,2.2
532,SEAS_2,3927.7084557811304,0.0,2.22
532,SEAS_2,3994.0794179222503,0.0,2.24
532,SEAS_2,4061.724936285701,0.0,2.26
532,SEAS_2,4128.708016893987,0.0,2.28
532,SEAS_2,4197.487224628458,0.0,2.3
532,SEAS_2,4267.926895588662,0.0,2.32
532,SEAS_2,4340.225238554418,0.0,2.34
532,SEAS_2,4409.167005102121,0.0,2.36
532,SEAS_2,4481.645197654154,0.0,2.38
532,SEAS_2,4553.026399095432,0.0,2.4
532,SEAS_2,4629.882226460227,0.0,2.42
532,SEAS_2,4704.16958387706,0.0,2.44
532,SEAS_2,4777.959079395029,0.0,2.46
532,SEAS_2,4853.107880687439,0.0,2.48
532,SEAS_2,4927.792714169085,0.0,2.5
532,SEAS_2,5004.309217981907,0.0,2.52
532,SEAS_2,5075.866181048974,0.0,2.54
532,SEAS_2,5153.949370992869,0.0,2.56
532,SEAS_2,5226.416761718614,0.0,2.58
532,SEAS_2,5301.580642023265,0.0,2.6
532,SEAS_2,5374.859846525739,0.0,2.62
532,SEAS_2,5448.800352240987,0.0,2.64
532,SEAS_2,5524.155971198024,0.0,2.66
532,SEAS_2,5595.178502816419,0.0,2.68
532,SEAS_2,5668.65489569075,0.0,2.7
532,SEAS_2,5746.467593102285,0.0,2.72
532,SEAS_2,5817.981676549908,0.0,2.74
532,SEAS_2,5895.241377814149,0.0,2.76
532,SEAS_2,5968.858922274864,0.0,2.78
532,SEAS_2,6049.031752997164,0.0,2.8
532,SEAS_2,6123.381304363458,0.0,2.82
532,SEAS_2,6204.833453833569,0.0,2.84
532,SEAS_2,6286.252416822705,0.0,2.86
532,SEAS_2,6369.855955933457,0.0,2.88
532,SEAS_2,6453.188681111867,0.0,2.9
532,SEAS_2,6536.881027301909,0.0,2.92
532,SEAS_2,6626.154849616364,0.0,2.94
532,SEAS_2,6714.579324042683,0.0,2.96
532,SEAS_2,6804.704217422161,0.0,2.98
532,SEAS_2,6896.768817013748,0.0,3.0
532,SEAS_2,6988.6878201526915,0.0,3.02
532,SEAS_2,7080.105555583294,0.0,3.04
532,SEAS_2,7168.463374284211,0.0,3.06
532,SEAS_2,7261.31082891387,0.0,3.08
532,SEAS_2,7352.8362514732025,0.0,3.1
532,SEAS_2,7445.824154526241,0.0,3.12
532,SEAS_2,7540.2749035220695,0.0,3.14
532,SEAS_2,7633.628300031236,0.0,3.16
532,SEAS_2,7727.970698360575,0.0,3.18
532,SEAS_2,7828.1807616271835,0.0,3.2
532,SEAS_2,7917.814360802661,0.0,3.22
532,SEAS_2,8012.203419888093,0.0,3.24
